[ 2012-10-03T00:01:07+08:00 ] /xxx2/index.php/Room/index/ | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000665s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ParseTemplate Behavior [ RunTime:0.011811s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011886s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ContentReplace Behavior [ RunTime:0.000467s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run TokenBuild Behavior [ RunTime:0.000415s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000239s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ShowRuntime Behavior [ RunTime:0.000509s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001800s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000459s ]
[ 2012-10-03T00:17:38+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000519s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run CheckRoute Behavior [ RunTime:0.000964s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ route_check ] --END-- [ RunTime:0.001069s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000610s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000681s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002367s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.000431s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.002183s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.000464s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.002183s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.001166s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 0,8   [ RunTime:0.000534s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002101s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.000447s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run LocationTemplate Behavior [ RunTime:0.000513s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.000588s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ParseTemplate Behavior [ RunTime:0.011589s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011668s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ContentReplace Behavior [ RunTime:0.000579s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run TokenBuild Behavior [ RunTime:0.000422s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000248s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000505s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001928s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000462s ]
[ 2012-10-03T00:17:59+08:00 ] /xxx2/index.php/Room/work_list/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000524s ]
[ 2012-10-03T00:18:03+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:18:03+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run CheckRoute Behavior [ RunTime:0.001092s ]
[ 2012-10-03T00:18:03+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001334s ]
[ 2012-10-03T00:18:03+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:18:03+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000588s ]
[ 2012-10-03T00:18:03+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000659s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002246s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.001205s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.001970s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.000574s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.003193s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.000619s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 8,8   [ RunTime:0.000939s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002107s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.000834s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_template ] --START--
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run LocationTemplate Behavior [ RunTime:0.000510s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_template ] --END-- [ RunTime:0.000579s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_parse ] --START--
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | NOTIC: [8] Use of undefined constant home_id - assumed 'home_id' 5ec9a01dd1075c8baeb2f8046ae81b83.php 第 41 行.
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ParseTemplate Behavior [ RunTime:0.011795s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_parse ] --END-- [ RunTime:0.011870s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_filter ] --START--
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ContentReplace Behavior [ RunTime:0.000443s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run TokenBuild Behavior [ RunTime:0.000409s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000237s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ShowRuntime Behavior [ RunTime:0.000496s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001755s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_end ] --START--
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Run ShowPageTrace Behavior [ RunTime:0.000453s ]
[ 2012-10-03T00:18:04+08:00 ] /xxx2/index.php/Room/work_list/?&p=2 | INFO: Tag[ view_end ] --END-- [ RunTime:0.000514s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ route_check ] --START--
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run CheckRoute Behavior [ RunTime:0.001107s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ route_check ] --END-- [ RunTime:0.001246s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ app_begin ] --START--
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000619s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000693s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.002196s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_login` WHERE username=1091306420 LIMIT 1   [ RunTime:0.000635s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_class` [ RunTime:0.002147s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_class` WHERE classname='通信1091' LIMIT 1   [ RunTime:0.000637s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_work` [ RunTime:0.001946s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT COUNT(*) AS tp_count FROM `think_work` WHERE name='朱全银' LIMIT 1   [ RunTime:0.000701s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_work` WHERE name='朱全银' ORDER BY id desc LIMIT 0,8   [ RunTime:0.000462s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SHOW COLUMNS FROM `think_workroute` [ RunTime:0.002400s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | SQL: SELECT * FROM `think_workroute` WHERE username=1091306420  [ RunTime:0.000648s ]
[ 2012-10-03T00:18:05+08:00 ] /xxx2/index.php/Room/work_list/?&p=1 | INFO: Tag[ view_template ] --START--
